image_path,k_code,product_name,class_id,split
C:\project_sep\data\single_folder\K-044602_0_2_0_1_70_060_200.png,K-044602,글리틴리드캡슐(콜린알포세레이트),436,train
C:\project_sep\data\single_folder\K-043292_0_0_0_0_90_180_200.png,K-043292,가바메드캡슐 150mg,323,train
C:\project_sep\data\single_folder\K-040550_0_0_1_2_90_100_200.png,K-040550,베시캄정 5mg,90,train
C:\project_sep\data\single_folder\K-040144_0_2_0_1_75_120_200.png,K-040144,애드본알정,68,train
C:\project_sep\data\single_folder\K-039885_0_2_1_2_75_320_200.png,K-039885,하노마린350연질캡슐,47,train
C:\project_sep\data\single_folder\K-044498_0_0_0_0_75_320_200.png,K-044498,투게논정 5/16mg,424,train
C:\project_sep\data\single_folder\K-043079_0_2_0_2_75_280_200.png,K-043079,빅파워비타연질캡슐 20mg/포,306,train
C:\project_sep\data\single_folder\K-043696_0_2_1_0_75_100_200.png,K-043696,엘타인캡슐(에르도스테인),355,train
C:\project_sep\data\single_folder\K-044383_0_2_0_2_75_160_200.png,K-044383,제일알지싹로라연질캡슐 10mg/PTP,410,train
C:\project_sep\data\single_folder\K-041265_0_0_1_2_90_200_200.png,K-041265,베노스타신캡슐 50mg/PTP,138,train
C:\project_sep\data\single_folder\K-042111_0_2_1_2_75_200_200.png,K-042111,센실라정 30mg/PTP,236,train
C:\project_sep\data\single_folder\K-043949_0_0_1_0_70_160_200.png,K-043949,프레가린캡슐 25mg,375,train
C:\project_sep\data\single_folder\K-040325_0_0_1_1_75_060_200.png,K-040325,알두스캡슐,75,train
C:\project_sep\data\single_folder\K-041528_0_2_1_1_75_000_200.png,K-041528,유파티렌정,169,train
C:\project_sep\data\single_folder\K-042249_0_2_0_1_75_280_200.png,K-042249,환인메만틴오디정 10mg,249,train
C:\project_sep\data\single_folder\K-044620_0_2_0_0_75_260_200.png,K-044620,알포아티린리드캡슐,438,train
C:\project_sep\data\single_folder\K-044528_0_0_1_0_60_000_200.png,K-044528,로수암핀정 10/5mg,425,train
C:\project_sep\data\single_folder\K-045000_0_2_0_1_90_200_200.png,K-045000,아트밍캡슐 250mg/병,471,train
C:\project_sep\data\single_folder\K-043793_0_2_1_0_75_080_200.png,K-043793,비맥스비비정 25mg/병,364,train
C:\project_sep\data\single_folder\K-039167_0_0_0_0_90_320_200.png,K-039167,하이소린정 2mg,1,train
C:\project_sep\data\single_folder\K-040733_0_0_1_2_75_060_200.png,K-040733,비알세티정,102,train
C:\project_sep\data\single_folder\K-041877_0_0_1_1_90_320_200.png,K-041877,암로사정 5mg,206,train
C:\project_sep\data\single_folder\K-042727_0_0_1_0_90_280_200.png,K-042727,프로록소정,288,train
C:\project_sep\data\single_folder\K-040854_0_2_0_0_90_260_200.png,K-040854,크램스탑연질캡슐 500mg/PTP,111,train
C:\project_sep\data\single_folder\K-044912_0_0_0_0_90_260_200.png,K-044912,레오핀정,465,train
C:\project_sep\data\single_folder\K-041368_0_2_1_0_75_200_200.png,K-041368,트리레보정 150/37.5/200mg,154,train
C:\project_sep\data\single_folder\K-041080_0_2_0_0_90_320_200.png,K-041080,피엠에스로수바스타틴정 5mg,122,train
C:\project_sep\data\single_folder\K-043860_0_0_0_2_70_180_200.png,K-043860,바실리스캡슐(바실루스리케니포르미스균),369,train
C:\project_sep\data\single_folder\K-039727_0_2_0_0_70_000_200.png,K-039727,마이페노캡슐,37,train
C:\project_sep\data\single_folder\K-045234_0_2_1_1_90_160_200.png,K-045234,애드민플러스정,492,train
C:\project_sep\data\single_folder\K-043334_0_0_0_0_75_260_200.png,K-043334,에이프로젠로수바스타틴칼슘정 5mg,327,train
C:\project_sep\data\single_folder\K-042342_0_2_1_0_75_180_200.png,K-042342,에코파워600정 600mg/병,263,train
C:\project_sep\data\single_folder\K-041117_0_0_1_1_90_180_200.png,K-041117,솔페신정 10mg,126,train
C:\project_sep\data\single_folder\K-042098_0_2_1_1_75_140_200.png,K-042098,아목시스캡슐 500mg,231,train
C:\project_sep\data\single_folder\K-041804_0_1_0_2_90_140_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-041543_0_2_0_2_90_080_200.png,K-041543,코르포지정 5/160mg,170,train
C:\project_sep\data\single_folder\K-042009_0_0_0_2_75_240_200.png,K-042009,셀리온정 10mg,221,train
C:\project_sep\data\single_folder\K-045137_0_2_1_0_75_100_200.png,K-045137,세비테라에이치씨티정 10/40/12.5mg,485,train
C:\project_sep\data\single_folder\K-042500_0_2_1_0_90_260_200.png,K-042500,베포텐정 10mg,273,train
C:\project_sep\data\single_folder\K-044446_0_2_0_1_75_040_200.png,K-044446,스테글라트로정 5mg,417,train
C:\project_sep\data\single_folder\K-040088_0_0_0_2_75_120_200.png,K-040088,이연프로피베린정 10mg,60,train
C:\project_sep\data\single_folder\K-039912_0_2_1_2_90_180_200.png,K-039912,뉴셀렌연질캡슐 500mg/PTP,51,train
C:\project_sep\data\single_folder\K-042154_0_0_1_2_75_040_200.png,K-042154,센스데이정 0.15mg/PTP,239,train
C:\project_sep\data\single_folder\K-043537_0_0_0_0_90_040_200.png,K-043537,이니바실루스캡슐,348,train
C:\project_sep\data\single_folder\K-044592_0_2_0_0_90_080_200.png,K-044592,젠콤정 400mg/PTP,435,train
C:\project_sep\data\single_folder\K-043083_0_0_1_0_75_260_200.png,K-043083,노텐션정 2.5mg,307,train
C:\project_sep\data\single_folder\K-039148_0_0_0_0_90_160_200.png,K-039148,듀카브정60/5밀리그램,0,train
C:\project_sep\data\single_folder\K-044132_0_1_1_1_90_100_200.png,K-044132,루루카캡슐 75mg,389,train
C:\project_sep\data\single_folder\K-044118_0_2_1_2_90_160_200.png,K-044118,에르덱스캡슐(에르도스테인),385,train
C:\project_sep\data\single_folder\K-044361_0_0_1_0_60_260_200.png,K-044361,쎄스콘미니정 0.15mg/PTP,408,train
C:\project_sep\data\single_folder\K-040524_0_2_1_1_75_240_200.png,K-040524,트윈포지정 80/5mg,88,train
C:\project_sep\data\single_folder\K-040790_0_2_0_1_70_340_200.png,K-040790,콜키닌정(콜키신),104,train
C:\project_sep\data\single_folder\K-044624_0_0_0_0_90_200_200.png,K-044624,푸레파베인캡슐 300mg/PTP,439,train
C:\project_sep\data\single_folder\K-042154_0_0_1_2_90_000_200.png,K-042154,센스데이정 0.15mg/PTP,239,train
C:\project_sep\data\single_folder\K-042274_0_2_0_0_75_260_200.png,K-042274,킥코프에프연질캡슐 200mg/PTP,252,train
C:\project_sep\data\single_folder\K-040248_0_2_1_1_90_300_200.png,K-040248,렘피드캡슐(에르도스테인),72,train
C:\project_sep\data\single_folder\K-041228_0_2_0_1_75_040_200.png,K-041228,에스메프졸정20밀리그램,135,train
C:\project_sep\data\single_folder\K-042098_0_2_1_0_75_020_200.png,K-042098,아목시스캡슐 500mg,231,train
C:\project_sep\data\single_folder\K-039148_0_2_1_1_90_060_200.png,K-039148,듀카브정60/5밀리그램,0,train
C:\project_sep\data\single_folder\K-044530_0_0_0_1_90_080_200.png,K-044530,로수암핀정 5/5mg,426,train
C:\project_sep\data\single_folder\K-045269_0_0_0_1_70_040_200.png,K-045269,독립목클린캡슐 200mg,496,train
C:\project_sep\data\single_folder\K-044203_0_2_0_2_75_120_200.png,K-044203,엑티본연질캡슐 1mg/PTP,394,train
C:\project_sep\data\single_folder\K-039893_0_0_0_0_75_140_200.png,K-039893,포스넬엠정,49,train
C:\project_sep\data\single_folder\K-039148_0_0_0_0_60_000_200.png,K-039148,듀카브정60/5밀리그램,0,train
C:\project_sep\data\single_folder\K-042324_0_0_0_0_75_200_200.png,K-042324,펠로디온지속정 5mg,259,train
C:\project_sep\data\single_folder\K-044363_0_2_0_1_75_120_200.png,K-044363,로수반정 5mg,409,train
C:\project_sep\data\single_folder\K-040823_0_2_1_2_90_220_200.png,K-040823,액티나민플러스정 600mg/병,107,train
C:\project_sep\data\single_folder\K-042274_0_2_0_0_90_100_200.png,K-042274,킥코프에프연질캡슐 200mg/PTP,252,train
C:\project_sep\data\single_folder\K-045000_0_2_1_2_90_040_200.png,K-045000,아트밍캡슐 250mg/병,471,train
C:\project_sep\data\single_folder\K-044492_0_1_0_2_90_060_200.png,K-044492,바디본정,423,train
C:\project_sep\data\single_folder\K-043233_0_0_1_0_90_280_200.png,K-043233,바이오탑디캡슐 50mg/병,318,train
C:\project_sep\data\single_folder\K-040100_0_1_1_2_70_240_200.png,K-040100,칸타벨정 16/5mg,62,train
C:\project_sep\data\single_folder\K-042421_0_1_0_0_70_200_200.png,K-042421,아셀리온캡슐 100mg,268,train
C:\project_sep\data\single_folder\K-044068_0_1_1_2_75_160_200.png,K-044068,휴텍스아스피린장용정 100mg,381,train
C:\project_sep\data\single_folder\K-045101_0_2_1_2_70_020_200.png,K-045101,훼럼포유연질캡슐 357mg/PTP,482,train
C:\project_sep\data\single_folder\K-043068_0_2_1_1_90_300_200.png,K-043068,바이코민정 33.33mg/병,305,train
C:\project_sep\data\single_folder\K-042699_0_2_1_0_75_100_200.png,K-042699,폴비정 250mg/병,287,train
C:\project_sep\data\single_folder\K-042662_0_2_0_1_60_020_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,train
C:\project_sep\data\single_folder\K-041772_0_2_1_0_75_020_200.png,K-041772,킥센연질캡슐 250mg/PTP,195,train
C:\project_sep\data\single_folder\K-043323_0_0_1_0_75_140_200.png,K-043323,엘소펜정60밀리그램,326,train
C:\project_sep\data\single_folder\K-040379_0_2_1_1_70_080_200.png,K-040379,기가제로연질캡슐 125mg/PTP,82,train
C:\project_sep\data\single_folder\K-042662_0_0_0_0_60_040_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,train
C:\project_sep\data\single_folder\K-041804_0_2_0_2_70_280_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-040733_0_0_0_2_90_300_200.png,K-040733,비알세티정,102,train
C:\project_sep\data\single_folder\K-041571_0_2_0_1_90_320_200.png,K-041571,코르포지정 10/160mg,175,train
C:\project_sep\data\single_folder\K-041523_0_0_0_1_75_240_200.png,K-041523,솔리나신정 10mg,168,train
C:\project_sep\data\single_folder\K-040790_0_2_1_1_90_240_200.png,K-040790,콜키닌정(콜키신),104,train
C:\project_sep\data\single_folder\K-039306_0_0_1_0_75_140_200.png,K-039306,탐루신디서방정,14,train
C:\project_sep\data\single_folder\K-039306_0_0_1_1_90_040_200.png,K-039306,탐루신디서방정,14,train
C:\project_sep\data\single_folder\K-041993_0_2_1_2_70_300_200.png,K-041993,솔루샷노즈연질캡슐 200mg/PTP,218,train
C:\project_sep\data\single_folder\K-044703_0_1_1_1_60_180_200.png,K-044703,아고틴정 25mg,448,train
C:\project_sep\data\single_folder\K-041744_0_0_1_1_75_120_200.png,K-041744,록셀정 150mg,190,train
C:\project_sep\data\single_folder\K-044530_0_2_1_2_75_120_200.png,K-044530,로수암핀정 5/5mg,426,train
C:\project_sep\data\single_folder\K-041693_0_2_0_1_70_260_200.png,K-041693,투게논정 5/8mg,184,train
C:\project_sep\data\single_folder\K-043623_0_2_1_0_90_240_200.png,K-043623,일양바이오알벤다졸정 400mg/PTP,352,train
C:\project_sep\data\single_folder\K-044334_0_2_1_2_90_040_200.png,K-044334,대웅바이오아스피린장용정 100mg,407,train
C:\project_sep\data\single_folder\K-041080_0_2_1_0_75_140_200.png,K-041080,피엠에스로수바스타틴정 5mg,122,train
C:\project_sep\data\single_folder\K-042274_0_2_1_0_70_260_200.png,K-042274,킥코프에프연질캡슐 200mg/PTP,252,train
C:\project_sep\data\single_folder\K-042999_0_2_0_1_75_280_200.png,K-042999,디만틴정 5mg,300,train
C:\project_sep\data\single_folder\K-042595_0_0_1_0_90_080_200.png,K-042595,크로스틴정 5mg,280,train
C:\project_sep\data\single_folder\K-045038_0_0_1_2_75_220_200.png,K-045038,리리베아캡슐 25mg,479,train
C:\project_sep\data\single_folder\K-040618_0_1_0_0_90_320_200.png,K-040618,헤토마신캡슐 522.5mg/PTP,95,train
C:\project_sep\data\single_folder\K-045229_0_2_1_1_60_340_200.png,K-045229,씬지로이드정 0.112mg,490,train
C:\project_sep\data\single_folder\K-041078_0_0_0_1_75_300_200.png,K-041078,피엠에스로수바스타틴정 10mg,121,train
C:\project_sep\data\single_folder\K-040375_0_2_1_0_75_320_200.png,K-040375,비맥스액티브정 50mcg/병,81,train
C:\project_sep\data\single_folder\K-039992_0_2_1_1_90_240_200.png,K-039992,셀스틴정,55,train
C:\project_sep\data\single_folder\K-041247_0_2_0_2_90_040_200.png,K-041247,엘도프로정,136,train
C:\project_sep\data\single_folder\K-039266_0_2_0_2_90_180_200.png,K-039266,셀룬정 200mg/병,11,train
C:\project_sep\data\single_folder\K-044127_0_0_1_1_90_200_200.png,K-044127,뉴슈바틴정 5mg,388,train
C:\project_sep\data\single_folder\K-040728_0_0_0_2_75_120_200.png,K-040728,엘메이드정 200mg/병,101,train
C:\project_sep\data\single_folder\K-042595_0_0_1_0_75_340_200.png,K-042595,크로스틴정 5mg,280,train
C:\project_sep\data\single_folder\K-044361_0_1_0_0_60_140_200.png,K-044361,쎄스콘미니정 0.15mg/PTP,408,train
C:\project_sep\data\single_folder\K-044451_0_0_1_1_75_260_200.png,K-044451,니코버정0.5mg 0.825mg/PTP,419,train
C:\project_sep\data\single_folder\K-043278_0_2_0_2_70_300_200.png,K-043278,아날라프연질캡슐 250mg/PTP,321,train
C:\project_sep\data\single_folder\K-041074_0_2_0_0_70_180_200.png,K-041074,세다큐코프연질캡슐 180mg/PTP,117,train
C:\project_sep\data\single_folder\K-044530_0_0_0_1_70_280_200.png,K-044530,로수암핀정 5/5mg,426,train
C:\project_sep\data\single_folder\K-044548_0_0_0_2_75_060_200.png,K-044548,크라셋세미정,429,train
C:\project_sep\data\single_folder\K-042324_0_0_0_0_90_340_200.png,K-042324,펠로디온지속정 5mg,259,train
C:\project_sep\data\single_folder\K-041788_0_1_1_2_75_100_200.png,K-041788,파나신캡슐 0.67g/PTP,197,train
C:\project_sep\data\single_folder\K-042831_0_2_1_2_90_140_200.png,K-042831,가스모틴에스알정(모사프리드시트르산염수화물),297,train
C:\project_sep\data\single_folder\K-041800_0_2_0_0_75_120_200.png,K-041800,베포캄정,201,train
C:\project_sep\data\single_folder\K-043508_0_2_0_2_90_060_200.png,K-043508,에스슬림정 556.7mg/병,344,train
C:\project_sep\data\single_folder\K-044498_0_0_0_0_60_280_200.png,K-044498,투게논정 5/16mg,424,train
C:\project_sep\data\single_folder\K-043800_0_2_1_1_75_280_200.png,K-043800,엑쎈콜연질캡슐 200mg/PTP,366,train
C:\project_sep\data\single_folder\K-042732_0_2_1_0_70_280_200.png,K-042732,엑스코프에이연질캡슐 37.5mg/PTP,289,train
C:\project_sep\data\single_folder\K-042278_0_1_1_1_90_320_200.png,K-042278,징코에프정 80mg,254,train
C:\project_sep\data\single_folder\K-040985_0_2_0_1_75_060_200.png,K-040985,마그포스감마연질캡슐 500mg/PTP,114,train
C:\project_sep\data\single_folder\K-042324_0_0_1_1_90_060_200.png,K-042324,펠로디온지속정 5mg,259,train
C:\project_sep\data\single_folder\K-041804_0_0_0_0_75_180_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-043165_0_0_1_2_70_100_200.png,K-043165,디아셀캡슐 50mg,315,train
C:\project_sep\data\single_folder\K-040144_0_2_1_0_75_140_200.png,K-040144,애드본알정,68,train
C:\project_sep\data\single_folder\K-041372_0_1_0_0_75_240_200.png,K-041372,유로가바캡슐 75mg,155,train
C:\project_sep\data\single_folder\K-042623_0_0_0_1_90_000_200.png,K-042623,세레탈정 50mg,282,train
C:\project_sep\data\single_folder\K-041910_0_2_1_1_90_220_200.png,K-041910,셀시고정,209,train
C:\project_sep\data\single_folder\K-039889_0_0_1_0_75_180_200.png,K-039889,가스티인씨알정(모사프리드시트르산염수화물),48,train
C:\project_sep\data\single_folder\K-039859_0_2_0_1_90_120_200.png,K-039859,아겐에프연질캡슐,44,train
C:\project_sep\data\single_folder\K-044312_0_2_1_1_70_140_200.png,K-044312,제이그렐정(클로피도그렐황산염),404,train
C:\project_sep\data\single_folder\K-041117_0_0_0_1_75_280_200.png,K-041117,솔페신정 10mg,126,train
C:\project_sep\data\single_folder\K-043949_0_0_1_0_75_340_200.png,K-043949,프레가린캡슐 25mg,375,train
C:\project_sep\data\single_folder\K-044469_0_2_0_0_90_300_200.png,K-044469,마더스아스피린장용정 100mg,420,train
C:\project_sep\data\single_folder\K-043536_0_2_0_1_70_160_200.png,K-043536,가네리버연질캡슐 350mg,347,train
C:\project_sep\data\single_folder\K-044171_0_2_0_1_90_100_200.png,K-044171,본탑600골드정 600mg/병,392,train
C:\project_sep\data\single_folder\K-040790_0_0_0_0_75_300_200.png,K-040790,콜키닌정(콜키신),104,train
C:\project_sep\data\single_folder\K-043703_0_2_1_1_70_320_200.png,K-043703,엑쎈코연질캡슐 200mg/PTP,356,train
C:\project_sep\data\single_folder\K-043079_0_2_1_2_90_240_200.png,K-043079,빅파워비타연질캡슐 20mg/포,306,train
C:\project_sep\data\single_folder\K-041751_0_2_0_0_75_260_200.png,K-041751,이달비정 80mg,191,train
C:\project_sep\data\single_folder\K-040359_0_2_1_1_90_020_200.png,K-040359,칼니틴정 330mg/PTP,80,train
C:\project_sep\data\single_folder\K-044312_0_0_1_1_70_060_200.png,K-044312,제이그렐정(클로피도그렐황산염),404,train
C:\project_sep\data\single_folder\K-039985_0_1_0_0_90_220_200.png,K-039985,렉센엔캡슐 300mg/PTP,54,train
C:\project_sep\data\single_folder\K-044967_0_1_0_0_75_040_200.png,K-044967,뉴카펜캡슐 75mg,468,train
C:\project_sep\data\single_folder\K-044703_0_0_1_0_60_140_200.png,K-044703,아고틴정 25mg,448,train
C:\project_sep\data\single_folder\K-041553_0_1_0_0_70_220_200.png,K-041553,레리카캡슐 75mg,174,train
C:\project_sep\data\single_folder\K-041140_0_2_0_0_90_320_200.png,K-041140,썬팩타민연질캡슐 5mg/병,128,train
C:\project_sep\data\single_folder\K-041804_0_0_1_0_90_200_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,train
C:\project_sep\data\single_folder\K-041269_0_2_1_2_75_280_200.png,K-041269,판토시딜캡슐 100mg/PTP,140,train
C:\project_sep\data\single_folder\K-043334_0_0_1_2_75_000_200.png,K-043334,에이프로젠로수바스타틴칼슘정 5mg,327,train
C:\project_sep\data\single_folder\K-042406_0_0_0_2_70_240_200.png,K-042406,유앤디캡슐,267,train
C:\project_sep\data\single_folder\K-042757_0_2_1_2_70_240_200.png,K-042757,클로맥스연질캡슐 125mg/PTP,291,train
C:\project_sep\data\single_folder\K-041858_0_1_1_2_75_260_200.png,K-041858,모바렌캡슐 100mg/PTP,205,train
C:\project_sep\data\single_folder\K-043703_0_2_0_0_70_080_200.png,K-043703,엑쎈코연질캡슐 200mg/PTP,356,train
C:\project_sep\data\single_folder\K-045233_0_2_0_2_90_040_200.png,K-045233,뉴코딜정 3mg/병,491,train
C:\project_sep\data\single_folder\K-044530_0_1_0_0_60_280_200.png,K-044530,로수암핀정 5/5mg,426,train
C:\project_sep\data\single_folder\K-041373_0_2_1_0_70_260_200.png,K-041373,판텍큐노즈연질캡슐 180mg/PTP,156,train
C:\project_sep\data\single_folder\K-044619_0_2_1_0_90_000_200.png,K-044619,콜린스타리드캡슐,437,train
